Fecha,Cliente,Region,ProductoID,Producto,Cantidad,PrecioUnitario,Revenue,Cantidad_scaled,PrecioUnitario_scaled,Revenue_Bracket,Order_Size,Revenue_log,Year,Month,Quarter,DayOfWeek,Is_Weekend,Revenue_per_Unit,Region_Norte,Region_Sur,Prod_Audífonos,Prod_Cámaras Web,Prod_Impresoras,Prod_Laptops,Prod_Monitores,Prod_Ratones,Prod_Teclados
2023-03-03,InnovaCorp,Centro,ALM-008,Almacenamiento,7,588.84,4121.88,-0.1800848764973723,-0.04111086925178701,Medium,Medium,8.324307227262725,2023,3,1,4,0,588.84,False,False,False,False,False,False,False,False,False
2023-07-28,AlphaSys,Sur,TEC-003,Teclados,6,1035.86,6215.16,-0.40689202573839545,1.2798244670621315,High,Medium,8.734907631741955,2023,7,3,4,0,1035.86,False,True,False,False,False,False,False,False,True
2023-11-23,AlphaSys,Sur,WEB-007,Cámaras Web,3,916.39,2749.17,-1.087313473461465,0.9267929592337932,Medium,Small,7.91941800693177,2023,11,4,3,0,916.39,False,True,False,True,False,False,False,False,False
2024-06-11,DataCenter,Norte,IMP-006,Impresoras,4,567.77,2271.08,-0.8605063242204418,-0.10337230618108399,Medium,Small,7.728450990488746,2024,6,2,1,0,567.77,True,False,False,False,True,False,False,False,False
2023-10-01,GammaRed,Centro,MOU-004,Ratones,3,129.72,389.15999999999997,-1.087313473461465,-1.3978014683490232,Low,Small,5.966556911401797,2023,10,4,6,1,129.72,False,False,False,False,False,False,False,True,False
2023-10-25,BetaTech,Norte,WEB-007,Cámaras Web,4,1155.78,4623.12,-0.8605063242204418,1.6341857160683624,Medium,Small,8.43904136157257,2023,10,4,2,0,1155.78,True,False,False,True,False,False,False,False,False
2023-06-13,AlphaSys,Sur,IMP-006,Impresoras,4,919.3,3677.2,-0.8605063242204418,0.9353919521841612,Medium,Small,8.210178781064881,2023,6,2,1,0,919.3,False,True,False,False,True,False,False,False,False
2024-05-25,GammaRed,Centro,ALM-008,Almacenamiento,15,380.62,5709.3,1.634372317430813,-0.6563968871643732,High,Large,8.650026840674464,2024,5,2,5,1,380.62,False,False,False,False,False,False,False,False,False
2023-01-24,DataCenter,Norte,WEB-007,Cámaras Web,9,556.82,5011.38,0.273529421984674,-0.13572934150978813,Medium,Medium,8.519666131178628,2023,1,1,1,0,556.82,True,False,False,True,False,False,False,False,False
2023-09-04,SolucionesYA,Centro,IMP-006,Impresoras,1,74.89,74.89,-1.5409277719435113,-1.5598230434241702,Low,Small,4.3292849234158215,2023,9,3,0,0,74.89,False,False,False,False,True,False,False,False,False
2024-05-21,GammaRed,Centro,AUD-005,Audífonos,9,24.69,222.21,0.273529421984674,-1.7081630592690062,Low,Medium,5.408113032370921,2024,5,2,1,0,24.69,False,False,True,False,False,False,False,False,False
2023-04-21,BetaTech,Norte,TEC-003,Teclados,15,328.4,4926.0,1.634372317430813,-0.8107059634077468,Medium,Large,8.502485562543963,2023,4,2,4,0,328.4,True,False,False,False,False,False,False,False,True
2024-01-10,BetaTech,Norte,IMP-006,Impresoras,1,489.69,489.69,-1.5409277719435113,-0.33409717544731543,Low,Small,6.195812563837865,2024,1,1,2,0,489.69,True,False,False,False,True,False,False,False,False
2024-08-06,SolucionesYA,Centro,IMP-006,Impresoras,9,356.99,3212.91,0.273529421984674,-0.7262230739056775,Medium,Medium,8.07524354341627,2024,8,3,1,0,356.99,False,False,False,False,True,False,False,False,False
2024-01-31,GammaRed,Centro,AUD-005,Audífonos,14,1187.07,16618.98,1.4075651681897898,1.726647052637783,High,Large,9.71836086503928,2024,1,1,2,0,1187.07,False,False,True,False,False,False,False,False,False
2024-11-27,DataCenter,Norte,TEC-003,Teclados,2,481.78,963.56,-1.3141206227024882,-0.35747107037426085,Low,Small,6.871672038809056,2024,11,4,2,0,481.78,True,False,False,False,False,False,False,False,True
2023-12-14,AlphaSys,Sur,TEC-003,Teclados,4,728.92,2915.68,-0.8605063242204418,0.3728227845240031,Medium,Small,7.978201262101673,2023,12,4,3,0,728.92,False,True,False,False,False,False,False,False,True
2024-02-16,TecnoShop,Norte,LAP-001,Laptops,1,177.39,177.39,-1.5409277719435113,-1.256937552904335,Low,Small,5.183972164763176,2024,2,1,4,0,177.39,True,False,False,False,False,True,False,False,False
2023-12-08,GammaRed,Centro,ALM-008,Almacenamiento,3,733.42,2200.2599999999998,-1.087313473461465,0.38612019630292266,Medium,Small,7.696785202673464,2023,12,4,4,0,733.42,False,False,False,False,False,False,False,False,False
2024-06-11,InnovaCorp,Centro,IMP-006,Impresoras,15,741.49,11122.35,1.634372317430813,0.4099668880931186,High,Large,9.316801781428001,2024,6,2,1,0,741.49,False,False,False,False,True,False,False,False,False
2023-06-16,BetaTech,Norte,AUD-005,Audífonos,10,413.6,4136.0,0.5003365712256972,-0.558941633726869,Medium,Medium,8.327726166461412,2023,6,2,4,0,413.6,True,False,True,False,False,False,False,False,False
2024-06-05,GammaRed,Centro,AUD-005,Audífonos,8,981.66,7853.28,0.046722272743650865,1.1196645296360337,High,Medium,8.968813885126373,2024,6,2,2,0,981.66,False,False,True,False,False,False,False,False,False
2024-01-13,AlphaSys,Sur,MON-002,Monitores,7,706.69,4946.83,-0.1800848764973723,0.3071335703361406,Medium,Medium,8.506704375606065,2024,1,1,5,1,706.6899999999999,False,True,False,False,False,False,True,False,False
2024-12-05,TecnoShop,Norte,ALM-008,Almacenamiento,5,1160.98,5804.9,-0.6336991749794186,1.649551614124003,High,Medium,8.666629920874415,2024,12,4,3,0,1160.98,True,False,False,False,False,False,False,False,False
2024-08-15,SolucionesYA,Centro,LAP-001,Laptops,10,584.33,5843.3,0.5003365712256972,-0.05443783083465973,High,Medium,8.673222106255269,2024,8,3,3,0,584.33,False,False,False,False,False,True,False,False,False
2024-06-20,BetaTech,Norte,TEC-003,Teclados,14,821.66,11503.24,1.4075651681897898,0.6468676663855593,High,Large,9.350470942051976,2024,6,2,3,0,821.66,True,False,False,False,False,False,False,False,True
2023-02-02,DataCenter,Norte,MOU-004,Ratones,1,537.63,537.63,-1.5409277719435113,-0.19243541529589206,Low,Small,6.28902887878918,2023,2,1,3,0,537.63,True,False,False,False,False,False,False,True,False
2024-03-04,InnovaCorp,Centro,WEB-007,Cámaras Web,12,256.61,3079.32,0.9539508697077435,-1.022844005987444,Medium,Large,8.03278876667469,2024,3,1,0,0,256.61,False,False,False,True,False,False,False,False,False
2024-05-28,GammaRed,Centro,LAP-001,Laptops,12,178.63,2143.56,0.9539508697077435,-1.2532733772141438,Low,Large,7.670689682115321,2024,5,2,1,0,178.63,False,False,False,False,False,True,False,False,False
2023-08-01,AlphaSys,Sur,ALM-008,Almacenamiento,9,461.54,4153.860000000001,0.273529421984674,-0.4172798735754457,Medium,Medium,8.332034012377719,2023,8,3,1,0,461.5400000000001,False,True,False,False,False,False,False,False,False
2023-06-27,GammaRed,Centro,IMP-006,Impresoras,9,434.83,3913.47,0.273529421984674,-0.49620739993432184,Medium,Medium,8.272435222504576,2023,6,2,1,0,434.83,False,False,False,False,True,False,False,False,False
2024-11-28,MegaStore,Sur,ALM-008,Almacenamiento,4,1149.44,4597.76,-0.8605063242204418,1.6154511403620626,Medium,Small,8.43354198092056,2024,11,4,3,0,1149.44,False,True,False,False,False,False,False,False,False
2023-10-13,MegaStore,Sur,MOU-004,Ratones,5,928.84,4644.2,-0.6336991749794186,0.963582465155471,Medium,Medium,8.443589707371602,2023,10,4,4,0,928.8399999999999,False,True,False,False,False,False,False,True,False
2024-12-22,SolucionesYA,Centro,ALM-008,Almacenamiento,6,583.57,3501.42,-0.40689202573839545,-0.056683615935099456,Medium,Medium,8.161209437122327,2024,12,4,6,1,583.57,False,False,False,False,False,False,False,False,False
2024-07-27,MegaStore,Sur,AUD-005,Audífonos,2,694.57,1389.14,-1.3141206227024882,0.2713192079449171,Low,Small,7.237159740477337,2024,7,3,5,1,694.57,False,True,True,False,False,False,False,False,False
2024-07-10,BetaTech,Norte,WEB-007,Cámaras Web,14,423.98,5935.72,1.4075651681897898,-0.5282689372234946,High,Large,8.688912071292258,2024,7,3,2,0,423.98,True,False,False,True,False,False,False,False,False
2023-05-30,MegaStore,Sur,LAP-001,Laptops,5,1147.05,5735.25,-0.6336991749794186,1.6083887372172583,High,Medium,8.654560965709043,2023,5,2,1,0,1147.05,False,True,False,False,False,True,False,False,False
2023-03-22,AlphaSys,Sur,ALM-008,Almacenamiento,11,318.89,3507.79,0.7271437204667204,-0.8388078269671968,Medium,Large,8.163026527682362,2023,3,1,2,0,318.89,False,True,False,False,False,False,False,False,False
2024-05-05,SolucionesYA,Centro,MOU-004,Ratones,14,653.21,9144.94,1.4075651681897898,0.14910121879466945,High,Large,9.121065343951566,2024,5,2,6,1,653.21,False,False,False,False,False,False,False,True,False
2024-07-29,MegaStore,Sur,TEC-003,Teclados,2,744.58,1489.16,-1.3141206227024882,0.4190977775146435,Low,Small,7.306638775724747,2024,7,3,0,0,744.58,False,True,False,False,False,False,False,False,True
2024-08-23,SolucionesYA,Centro,MOU-004,Ratones,1,808.75,808.75,-1.5409277719435113,0.6087188694820367,Low,Small,6.696725558051439,2024,8,3,4,0,808.75,False,False,False,False,False,False,False,True,False
2024-06-27,SolucionesYA,Centro,MOU-004,Ratones,1,133.73,133.73,-1.5409277719435113,-1.385951996963808,Low,Small,4.903272775767756,2024,6,2,3,0,133.73,False,False,False,False,False,False,False,True,False
2023-12-05,GammaRed,Centro,MON-002,Monitores,11,928.36,10211.960000000001,0.7271437204667204,0.9621640745657195,High,Large,9.231412780993518,2023,12,4,1,0,928.3600000000001,False,False,False,False,False,False,True,False,False
2023-01-06,InnovaCorp,Centro,WEB-007,Cámaras Web,11,1123.01,12353.11,0.7271437204667204,1.5373510085138746,High,Large,9.421744080214909,2023,1,1,4,0,1123.01,False,False,False,True,False,False,False,False,False
2024-05-02,GammaRed,Centro,MOU-004,Ratones,13,1157.24,15044.12,1.1807580189487668,1.638499987445523,High,Large,9.618808965104122,2024,5,2,3,0,1157.24,False,False,False,False,False,False,False,True,False
2023-11-25,MegaStore,Sur,LAP-001,Laptops,15,925.94,13889.1,1.634372317430813,0.9550130220090561,High,Large,9.53893163514652,2023,11,4,5,1,925.94,False,True,False,False,False,True,False,False,False
2024-10-29,SolucionesYA,Centro,LAP-001,Laptops,15,1106.94,16604.100000000002,1.634372317430813,1.4898644735611553,High,Large,9.717465156075159,2024,10,4,1,0,1106.94,False,False,False,False,False,True,False,False,False
2024-03-03,InnovaCorp,Centro,LAP-001,Laptops,14,485.44,6796.16,1.4075651681897898,-0.34665584212740613,High,Large,8.82426015686655,2024,3,1,6,1,485.44,False,False,False,False,False,True,False,False,False
2024-05-22,InnovaCorp,Centro,AUD-005,Audífonos,15,59.4,891.0,1.634372317430813,-1.6055956897476067,Low,Large,6.79346613258001,2024,5,2,2,0,59.4,False,False,True,False,False,False,False,False,False
2023-11-02,DataCenter,Norte,IMP-006,Impresoras,5,553.4,2767.0,-0.6336991749794186,-0.14583537446176723,Medium,Medium,7.92588031673756,2023,11,4,3,0,553.4,True,False,False,False,True,False,False,False,False
2024-10-18,GammaRed,Centro,TEC-003,Teclados,14,612.49,8574.86,1.4075651681897898,0.02877441709742366,High,Large,9.05670655855047,2024,10,4,4,0,612.49,False,False,False,False,False,False,False,False,True
2023-10-07,SolucionesYA,Centro,MON-002,Monitores,6,207.56,1245.3600000000001,-0.40689202573839545,-1.1677857943776675,Low,Medium,7.127982582175323,2023,10,4,5,1,207.56000000000003,False,False,False,False,False,False,True,False,False
2024-04-14,MegaStore,Sur,TEC-003,Teclados,1,887.89,887.89,-1.5409277719435113,0.8425760179673025,Low,Small,6.789973493324973,2024,4,2,6,1,887.89,False,True,False,False,False,False,False,False,True
2023-10-30,SolucionesYA,Centro,TEC-003,Teclados,10,1029.53,10295.3,0.5003365712256972,1.2611194411597848,High,Medium,9.23953988638061,2023,10,4,0,0,1029.53,False,False,False,False,False,False,False,False,True
2024-02-20,BetaTech,Norte,IMP-006,Impresoras,2,489.99,979.98,-1.3141206227024882,-0.3332106813287208,Low,Small,6.888552071997701,2024,2,1,1,0,489.99,True,False,False,False,True,False,False,False,False
2023-04-08,InnovaCorp,Centro,TEC-003,Teclados,8,398.47,3187.76,0.046722272743650865,-0.6036504871079921,Medium,Medium,8.067387405476191,2023,4,2,5,1,398.47,False,False,False,False,False,False,False,False,True
2023-09-12,TecnoShop,Norte,AUD-005,Audífonos,7,294.09,2058.6299999999997,-0.1800848764973723,-0.9120913407710204,Low,Medium,7.630281634001037,2023,9,3,1,0,294.09,True,False,True,False,False,False,False,False,False
2023-10-01,AlphaSys,Sur,AUD-005,Audífonos,10,871.62,8716.2,0.5003365712256972,0.7944984869355199,High,Medium,9.073053364421655,2023,10,4,6,1,871.6200000000001,False,True,True,False,False,False,False,False,False
2023-01-12,MegaStore,Sur,IMP-006,Impresoras,12,295.02,3540.24,0.9539508697077435,-0.909343209003377,Medium,Large,8.172232227279109,2023,1,1,3,0,295.02,False,True,False,False,True,False,False,False,False
2024-11-14,DataCenter,Norte,ALM-008,Almacenamiento,5,204.26,1021.3,-0.6336991749794186,-1.1775372296822084,Low,Medium,6.929810269762968,2024,11,4,3,0,204.26,True,False,False,False,False,False,False,False,False
2024-12-03,MegaStore,Sur,MON-002,Monitores,11,1100.61,12106.71,0.7271437204667204,1.471159447658808,High,Large,9.40159771874807,2024,12,4,1,0,1100.61,False,True,False,False,False,False,True,False,False
2023-10-30,AlphaSys,Sur,MOU-004,Ratones,4,1149.47,4597.88,-0.8605063242204418,1.6155397897739219,Medium,Small,8.433568074570672,2023,10,4,0,0,1149.47,False,True,False,False,False,False,False,True,False
2024-05-04,InnovaCorp,Centro,ALM-008,Almacenamiento,12,1186.77,14241.24,0.9539508697077435,1.7257605585191886,High,Large,9.563967475965875,2024,5,2,5,1,1186.77,False,False,False,False,False,False,False,False,False
2024-01-18,BetaTech,Norte,ALM-008,Almacenamiento,13,651.96,8475.48,1.1807580189487668,0.14540749330052513,High,Large,9.045050548270822,2024,1,1,3,0,651.9599999999999,True,False,False,False,False,False,False,False,False
2024-11-11,SolucionesYA,Centro,MOU-004,Ratones,11,909.37,10003.07,0.7271437204667204,0.9060489968586788,High,Large,9.210747289174149,2024,11,4,0,0,909.37,False,False,False,False,False,False,False,True,False
2023-03-25,GammaRed,Centro,IMP-006,Impresoras,2,1101.93,2203.86,-1.3141206227024882,1.475060021780625,Medium,Small,7.698419293801748,2023,3,1,5,1,1101.93,False,False,False,False,True,False,False,False,False
2023-04-25,TecnoShop,Norte,MOU-004,Ratones,10,650.94,6509.400000000001,0.5003365712256972,0.1423934132973034,High,Medium,8.781156177247425,2023,4,2,1,0,650.94,True,False,False,False,False,False,False,True,False
2023-06-18,AlphaSys,Sur,ALM-008,Almacenamiento,2,821.15,1642.3,-1.3141206227024882,0.6453606263839484,Low,Small,7.404461694187244,2023,6,2,6,1,821.15,False,True,False,False,False,False,False,False,False
2024-08-20,GammaRed,Centro,MON-002,Monitores,15,619.79,9296.849999999999,1.634372317430813,0.05034577398322642,High,Large,9.137538469618786,2024,8,3,1,0,619.7899999999998,False,False,False,False,False,False,True,False,False
2023-02-26,GammaRed,Centro,TEC-003,Teclados,9,507.28,4565.5199999999995,0.273529421984674,-0.28211907029371647,Medium,Medium,8.42650670584403,2023,2,1,6,1,507.28,False,False,False,False,False,False,False,False,True
2024-07-31,TecnoShop,Norte,ALM-008,Almacenamiento,11,971.19,10683.09,0.7271437204667204,1.0887258848970809,High,Large,9.276510998005678,2024,7,3,2,0,971.19,True,False,False,False,False,False,False,False,False
2023-01-23,BetaTech,Norte,AUD-005,Audífonos,14,18.57,259.98,1.4075651681897898,-1.726247539288337,Low,Large,5.564443776034101,2023,1,1,0,0,18.57,True,False,True,False,False,False,False,False,False
2023-08-12,DataCenter,Norte,LAP-001,Laptops,7,423.27,2962.89,-0.1800848764973723,-0.5303669733041686,Medium,Medium,7.9942578737165135,2023,8,3,5,1,423.27,True,False,False,False,False,True,False,False,False
2023-03-07,TecnoShop,Norte,MON-002,Monitores,15,574.4,8616.0,1.634372317430813,-0.08378078616014248,High,Large,9.061492275239766,2023,3,1,1,0,574.4,True,False,False,False,False,False,True,False,False
2023-10-21,BetaTech,Norte,TEC-003,Teclados,13,175.48,2281.24,1.1807580189487668,-1.2625815654593875,Medium,Large,7.732912695794666,2023,10,4,5,1,175.48,True,False,False,False,False,False,False,False,True
2024-10-18,BetaTech,Norte,IMP-006,Impresoras,15,468.24,7023.6,1.634372317430813,-0.3974815049268321,High,Large,8.857173553079052,2024,10,4,4,0,468.24,True,False,False,False,True,False,False,False,False
2024-01-22,BetaTech,Norte,MON-002,Monitores,11,1157.51,12732.61,0.7271437204667204,1.6392978321522582,High,Large,9.452000233439204,2024,1,1,0,0,1157.51,True,False,False,False,False,False,True,False,False
2024-07-06,InnovaCorp,Centro,IMP-006,Impresoras,2,226.49,452.98,-1.3141206227024882,-1.1118480154943458,Low,Small,6.118053144207556,2024,7,3,5,1,226.49,False,False,False,False,True,False,False,False,False
2024-07-04,BetaTech,Norte,TEC-003,Teclados,12,1174.79,14097.48,0.9539508697077435,1.6903598933833093,High,Large,9.553822269136829,2024,7,3,3,0,1174.79,True,False,False,False,False,False,False,False,True
2023-01-04,TecnoShop,Norte,AUD-005,Audífonos,8,813.1,6504.8,0.046722272743650865,0.6215730342016591,High,Medium,8.780449365706192,2023,1,1,2,0,813.1,True,False,True,False,False,False,False,False,False
2024-07-11,BetaTech,Norte,WEB-007,Cámaras Web,14,287.15,4020.0999999999995,1.4075651681897898,-0.9325989047145097,Medium,Large,8.299310776023498,2024,7,3,3,0,287.15,True,False,False,True,False,False,False,False,False
2024-04-16,AlphaSys,Sur,TEC-003,Teclados,5,238.35,1191.75,-0.6336991749794186,-1.0768019480059041,Low,Medium,7.084016844396216,2024,4,2,1,0,238.35,False,True,False,False,False,False,False,False,True
2023-04-26,TecnoShop,Norte,WEB-007,Cámaras Web,10,922.77,9227.7,0.5003365712256972,0.9456457341559059,High,Medium,9.130073472506878,2023,4,2,2,0,922.7700000000001,True,False,False,True,False,False,False,False,False
2023-01-17,SolucionesYA,Centro,MOU-004,Ratones,2,134.56,269.12,-1.3141206227024882,-1.3834993632356964,Low,Small,5.598866304706641,2023,1,1,1,0,134.56,False,False,False,False,False,False,False,True,False
2023-02-04,GammaRed,Centro,LAP-001,Laptops,4,892.54,3570.16,-0.8605063242204418,0.8563166768055194,Medium,Small,8.180645751967363,2023,2,1,5,1,892.54,False,False,False,False,False,True,False,False,False
2024-02-16,GammaRed,Centro,MOU-004,Ratones,9,272.46,2452.14,0.273529421984674,-0.9760075667216939,Medium,Medium,7.80512411560176,2024,2,1,4,0,272.46,False,False,False,False,False,False,False,True,False
2023-02-27,InnovaCorp,Centro,AUD-005,Audífonos,4,981.71,3926.84,-0.8605063242204418,1.1198122786557996,Medium,Small,8.275844935447182,2023,2,1,0,0,981.71,False,False,True,False,False,False,False,False,False
2024-08-12,AlphaSys,Sur,IMP-006,Impresoras,4,372.59,1490.36,-0.8605063242204418,-0.6801253797387564,Low,Small,7.307443734312847,2024,8,3,0,0,372.59,False,True,False,False,True,False,False,False,False
2023-05-27,SolucionesYA,Centro,WEB-007,Cámaras Web,5,341.06,1705.3,-0.6336991749794186,-0.7732959116030529,Low,Medium,7.442082562533219,2023,5,2,5,1,341.06,False,False,False,True,False,False,False,False,False
2024-07-24,InnovaCorp,Centro,WEB-007,Cámaras Web,9,602.31,5420.789999999999,0.273529421984674,-0.0013072833268879581,Medium,Medium,8.598181298213007,2024,7,3,2,0,602.31,False,False,False,True,False,False,False,False,False
2023-12-19,BetaTech,Norte,IMP-006,Impresoras,12,508.34,6100.08,0.9539508697077435,-0.2789867910746821,High,Large,8.716221083670375,2023,12,4,1,0,508.34,True,False,False,False,True,False,False,False,False
2023-06-02,MegaStore,Sur,WEB-007,Cámaras Web,3,908.98,2726.94,-1.087313473461465,0.9048965545045058,Medium,Small,7.911302024586581,2023,6,2,4,0,908.98,False,True,False,True,False,False,False,False,False
2024-04-29,SolucionesYA,Centro,MOU-004,Ratones,5,1031.19,5155.950000000001,-0.6336991749794186,1.2660247086160088,Medium,Medium,8.548100598444524,2024,4,2,0,0,1031.19,False,False,False,False,False,False,False,True,False
2023-05-28,GammaRed,Centro,LAP-001,Laptops,9,504.02,4536.18,0.273529421984674,-0.29175230638244487,Medium,Medium,8.420060952670235,2023,5,2,6,1,504.02000000000004,False,False,False,False,False,True,False,False,False
2024-03-02,InnovaCorp,Centro,WEB-007,Cámaras Web,4,317.17,1268.68,-0.8605063242204418,-0.8438903932471393,Low,Small,7.146520179199303,2024,3,1,5,1,317.17,False,False,False,True,False,False,False,False,False
2023-12-05,DataCenter,Norte,ALM-008,Almacenamiento,14,454.73,6366.22,1.4075651681897898,-0.437403290067544,High,Large,8.758918232584834,2023,12,4,1,0,454.73,True,False,False,False,False,False,False,False,False
2024-07-02,SolucionesYA,Centro,LAP-001,Laptops,5,461.94,2309.7,-0.6336991749794186,-0.41609788141731957,Medium,Medium,7.745305787914461,2024,7,3,1,0,461.93999999999994,False,False,False,False,False,True,False,False,False
2024-09-11,TecnoShop,Norte,MON-002,Monitores,4,968.51,3874.04,-0.8605063242204418,1.0808065374376352,Medium,Small,8.262311264314816,2024,9,3,2,0,968.51,True,False,False,False,False,False,True,False,False
2024-08-24,SolucionesYA,Centro,ALM-008,Almacenamiento,4,1045.33,4181.32,-0.8605063242204418,1.307808131405769,Medium,Small,8.338621395473437,2024,8,3,5,1,1045.33,False,False,False,False,False,False,False,False,False
2023-12-07,MegaStore,Sur,LAP-001,Laptops,4,1125.53,4502.12,-0.8605063242204418,1.5447975591100696,Medium,Small,8.412525768847228,2023,12,4,3,0,1125.53,False,True,False,False,False,True,False,False,False
2023-05-01,GammaRed,Centro,MOU-004,Ratones,12,731.22,8774.64,0.9539508697077435,0.37961923943322884,High,Large,9.079734980147412,2023,5,2,0,0,731.2199999999999,False,False,False,False,False,False,False,True,False
2023-07-29,BetaTech,Norte,MOU-004,Ratones,9,396.11,3564.9900000000002,0.273529421984674,-0.6106242408409366,Medium,Medium,8.179196994156674,2023,7,3,5,1,396.11,True,False,False,False,False,False,False,True,False
2023-10-17,BetaTech,Norte,ALM-008,Almacenamiento,9,783.73,7053.57,0.273529421984674,0.5347852599912438,High,Medium,8.86143091274833,2023,10,4,1,0,783.73,True,False,False,False,False,False,False,False,False
2023-11-12,MegaStore,Sur,IMP-006,Impresoras,9,1061.13,9550.170000000002,0.273529421984674,1.354496821651754,High,Medium,9.164418939059665,2023,11,4,6,1,1061.13,False,True,False,False,True,False,False,False,False
2024-04-22,DataCenter,Norte,ALM-008,Almacenamiento,13,1010.08,13131.04,1.1807580189487668,1.2036450724708994,High,Large,9.48281032461136,2024,4,2,0,0,1010.08,True,False,False,False,False,False,False,False,False
2023-07-28,AlphaSys,Sur,IMP-006,Impresoras,7,69.17,484.19,-0.1800848764973723,-1.5767255312853747,Low,Medium,6.184540566799797,2023,7,3,4,0,69.17,False,True,False,False,True,False,False,False,False
2023-08-15,InnovaCorp,Centro,LAP-001,Laptops,5,670.67,3353.35,-0.6336991749794186,0.20069517649687724,Medium,Medium,8.118013289950087,2023,8,3,1,0,670.67,False,False,False,False,False,True,False,False,False
2024-08-21,BetaTech,Norte,AUD-005,Audífonos,3,247.49,742.47,-1.087313473461465,-1.049793427192721,Low,Small,6.611328415388762,2024,8,3,2,0,247.49,True,False,True,False,False,False,False,False,False
2023-08-24,BetaTech,Norte,MOU-004,Ratones,8,667.51,5340.08,0.046722272743650865,0.19135743844768047,Medium,Medium,8.583183158696047,2023,8,3,3,0,667.51,True,False,False,False,False,False,False,True,False
2024-12-02,AlphaSys,Sur,AUD-005,Audífonos,13,988.59,12851.67,1.1807580189487668,1.14014254377557,High,Large,9.461306850840822,2024,12,4,0,0,988.59,False,True,True,False,False,False,False,False,False
2024-10-19,GammaRed,Centro,ALM-008,Almacenamiento,3,883.34,2650.02,-1.087313473461465,0.8291308571686173,Medium,Small,7.882699750583464,2024,10,4,5,1,883.34,False,False,False,False,False,False,False,False,False
2023-12-27,InnovaCorp,Centro,TEC-003,Teclados,12,662.66,7951.92,0.9539508697077435,0.1770257835304004,High,Large,8.981294435809346,2023,12,4,2,0,662.66,False,False,False,False,False,False,False,False,True
2023-07-08,TecnoShop,Norte,LAP-001,Laptops,14,1018.34,14256.76,1.4075651681897898,1.228053210536205,High,Large,9.565056598880552,2023,7,3,5,1,1018.34,True,False,False,False,False,True,False,False,False
2024-11-15,TecnoShop,Norte,LAP-001,Laptops,7,177.93,1245.51,-0.1800848764973723,-1.2553418634908646,Low,Medium,7.128102925394328,2024,11,4,4,0,177.93,True,False,False,False,False,True,False,False,False
2024-10-07,SolucionesYA,Centro,MON-002,Monitores,12,193.97,2327.64,0.9539508697077435,-1.2079439779500045,Medium,Large,7.753039685158722,2024,10,4,0,0,193.97,False,False,False,False,False,False,True,False,False
2023-08-12,GammaRed,Centro,IMP-006,Impresoras,1,747.13,747.13,-1.5409277719435113,0.4266329775226978,Low,Small,6.617576759665008,2023,8,3,5,1,747.13,False,False,False,False,True,False,False,False,False
2024-11-13,GammaRed,Centro,ALM-008,Almacenamiento,1,22.84,22.84,-1.5409277719435113,-1.71362977300034,Low,Small,3.171364842197149,2024,11,4,2,0,22.84,False,False,False,False,False,False,False,False,False
2024-07-18,BetaTech,Norte,LAP-001,Laptops,1,642.36,642.36,-1.5409277719435113,0.1170396815054966,Low,Small,6.466704443148964,2024,7,3,3,0,642.36,True,False,False,False,False,True,False,False,False
2023-10-09,MegaStore,Sur,LAP-001,Laptops,9,978.59,8807.31,0.273529421984674,1.1105927398224154,High,Medium,9.083450873060197,2023,10,4,0,0,978.5899999999999,False,True,False,False,False,True,False,False,False
2024-11-21,BetaTech,Norte,TEC-003,Teclados,2,1102.89,2205.78,-1.3141206227024882,1.4778968029601278,Medium,Small,7.699289718460705,2024,11,4,3,0,1102.89,True,False,False,False,False,False,False,False,True
2024-06-20,InnovaCorp,Centro,MOU-004,Ratones,4,749.44,2997.76,-0.8605063242204418,0.4334589822358767,Medium,Small,8.005954148871146,2024,6,2,3,0,749.44,False,False,False,False,False,False,False,True,False
